Project,FromLevel,ToLevel,InputMockCount,OutputMockCount,CCTRReduction,CCTRReductionPerTest,AffectedTestsCCTR,ReductionRatio,ReductionRatio_num,ecdf_x,ecdf_y
Kylin,1,0,1,2,1,0.5,4,25%,0.25,0.27906976744186046,0.25
Kylin,1,0,1,2,1,0.5,4,25%,0.25,0.28488372093023256,0.25
Kylin,2,0,1,6,36,6.0,24,150%,1.5,0.8255813953488372,1.5
Kylin,2,0,1,8,42,5.25,11,382%,3.82,0.9593023255813954,3.82
Kylin,2,0,1,7,128,18.28571429,92,139%,1.39,0.7906976744186046,1.39
Kylin,2,0,1,4,22,5.5,16,138%,1.38,0.7848837209302325,1.38
Kylin,2,0,1,12,50,4.166666667,89,56%,0.56,0.5290697674418605,0.56
Kylin,2,0,1,28,1094,39.07142857,172,636%,6.36,0.9883720930232558,6.36
Kylin,2,0,1,9,52,5.777777778,48,108%,1.08,0.7383720930232558,1.08
Kylin,2,0,1,7,14,2.0,49,29%,0.29,0.31976744186046513,0.29
Kylin,2,0,1,10,126,12.6,65,194%,1.94,0.8604651162790697,1.94
Kylin,2,0,1,5,26,5.2,24,108%,1.08,0.7441860465116279,1.08
Kylin,2,0,1,23,44,1.913043478,66,67%,0.67,0.6104651162790697,0.67
Kylin,2,0,1,2,4,2.0,6,67%,0.67,0.6162790697674418,0.67
Kylin,2,0,1,2,10,5.0,14,71%,0.71,0.6337209302325582,0.71
Kylin,2,0,1,2,4,2.0,8,50%,0.5,0.4883720930232558,0.5
Kylin,2,0,1,2,4,2.0,9,44%,0.44,0.4186046511627907,0.44
Kylin,2,0,1,1,1,1.0,19,5%,0.05,0.046511627906976744,0.05
Kylin,2,0,1,1,3,3.0,19,16%,0.16,0.19767441860465115,0.16
Kylin,2,0,1,1,1,1.0,19,5%,0.05,0.05232558139534884,0.05
Kylin,2,0,1,2,2,1.0,47,4%,0.04,0.01744186046511628,0.04
Kylin,1,0,1,2,1,0.5,20,5%,0.05,0.05813953488372093,0.05
Kylin,2,0,1,2,9,4.5,68,13%,0.13,0.1686046511627907,0.13
Kylin,2,0,1,2,31,15.5,64,48%,0.48,0.42441860465116277,0.48
Kylin,1,0,1,2,1,0.5,20,5%,0.05,0.06395348837209303,0.05
Kylin,1,0,1,2,1,0.5,20,5%,0.05,0.06976744186046512,0.05
Kylin,2,0,1,1,4,4.0,40,10%,0.1,0.13372093023255813,0.1
Kylin,1,0,1,4,26,6.5,84,31%,0.31,0.3372093023255814,0.31
Kylin,1,0,1,2,4,2.0,6,67%,0.67,0.622093023255814,0.67
Kylin,1,0,1,2,103,51.5,34,303%,3.03,0.9127906976744186,3.03
Kylin,2,0,1,8,83,10.375,25,332%,3.32,0.9302325581395349,3.32
Kylin,1,0,1,1,11,11.0,13,85%,0.85,0.6686046511627907,0.85
Kylin,2,0,1,18,10,0.555555556,239,4%,0.04,0.023255813953488372,0.04
Kylin,2,0,1,1,4,4.0,7,57%,0.57,0.5465116279069767,0.57
Kylin,2,0,1,37,1284,34.7027027,356,361%,3.61,0.9418604651162791,3.61
Kylin,1,0,1,1,40,40.0,75,53%,0.53,0.5058139534883721,0.53
Kylin,1,0,1,2,1,0.5,11,9%,0.09,0.09883720930232558,0.09
Kylin,1,0,1,2,1,0.5,11,9%,0.09,0.10465116279069768,0.09
Kylin,1,0,1,2,1,0.5,11,9%,0.09,0.11046511627906977,0.09
Kylin,2,0,1,1,8,8.0,13,62%,0.62,0.5697674418604651,0.62
Kylin,2,0,1,5,42,8.4,20,210%,2.1,0.8837209302325582,2.1
Kylin,2,0,1,4,8,2.0,20,40%,0.4,0.38372093023255816,0.4
Kylin,2,0,1,2,2,1.0,8,25%,0.25,0.29069767441860467,0.25
Kylin,2,0,1,2,8,4.0,15,53%,0.53,0.5116279069767442,0.53
Kylin,2,0,1,5,18,3.6,16,113%,1.13,0.7616279069767442,1.13
Kylin,2,0,1,2,5,2.5,6,83%,0.83,0.6627906976744186,0.83
Kylin,2,0,1,2,6,3.0,6,100%,1.0,0.7267441860465116,1.0
Kylin,2,0,1,2,8,4.0,66,12%,0.12,0.1569767441860465,0.12
Kylin,2,0,1,2,5,2.5,66,8%,0.08,0.09302325581395349,0.08
Kylin,2,0,1,2,2,1.0,60,3%,0.03,0.005813953488372093,0.03
Kylin,2,0,1,2,2,1.0,60,3%,0.03,0.011627906976744186,0.03
Kylin,2,0,1,2,6,3.0,60,10%,0.1,0.13953488372093023,0.1
Kylin,1,0,1,2,1,0.5,6,17%,0.17,0.22674418604651161,0.17
Kylin,1,0,1,2,1,0.5,6,17%,0.17,0.23255813953488372,0.17
Kylin,2,0,1,5,10,2.0,24,42%,0.42,0.3953488372093023,0.42
Kylin,1,0,1,1,11,11.0,15,73%,0.73,0.6395348837209303,0.73
Kylin,2,0,1,10,131,13.1,33,397%,3.97,0.9651162790697675,3.97
Kylin,2,0,1,24,48,2.0,49,98%,0.98,0.686046511627907,0.98
Kylin,1,0,1,2,6,3.0,4,150%,1.5,0.8313953488372093,1.5
Lens,1,0,1,1,3,3.0,5,60%,0.6,1.0,0.6
Lens,2,0,1,1,5,5.0,13,38%,0.38,0.8333333333333334,0.38
Lens,1,0,1,1,3,3.0,13,23%,0.23,0.16666666666666666,0.23
Lens,2,0,1,1,3,3.0,11,27%,0.27,0.5,0.27
Lens,1,0,1,1,3,3.0,11,27%,0.27,0.6666666666666666,0.27
Lens,2,0,1,1,3,3.0,13,23%,0.23,0.3333333333333333,0.23
Lingo,1,0,1,2,6,3.0,16,38%,0.38,1.0,0.38
Lingo,1,0,1,2,6,3.0,17,35%,0.35,0.75,0.35
Lingo,1,0,1,1,1,1.0,13,8%,0.08,0.25,0.08
Lingo,1,0,1,1,1,1.0,13,8%,0.08,0.5,0.08
Linkis,2,0,1,8,78,9.75,21,371%,3.71,0.75,3.71
Linkis,2,0,1,5,30,6.0,17,176%,1.76,0.5833333333333334,1.76
Linkis,2,0,1,7,84,12.0,21,400%,4.0,0.9166666666666666,4.0
Linkis,2,0,1,3,12,4.0,11,109%,1.09,0.25,1.09
Linkis,2,0,1,15,310,20.66666667,81,383%,3.83,0.8333333333333334,3.83
Linkis,2,0,1,5,56,11.2,25,224%,2.24,0.6666666666666666,2.24
Linkis,2,0,1,9,80,8.888888889,53,151%,1.51,0.3333333333333333,1.51
Linkis,2,0,1,2,6,3.0,7,86%,0.86,0.16666666666666666,0.86
Linkis,2,0,1,3,12,4.0,7,171%,1.71,0.5,1.71
Linkis,2,0,1,5,65,13.0,16,406%,4.06,1.0,4.06
Linkis,2,0,1,5,40,8.0,24,167%,1.67,0.4166666666666667,1.67
Linkis,2,0,1,4,6,1.5,16,38%,0.38,0.08333333333333333,0.38
Log4j,2,0,1,1,12,12.0,7,171%,1.71,0.043478260869565216,1.71
Log4j,1,0,1,2,1,0.5,0,inf,inf,0.17391304347826086,inf
Log4j,1,0,1,4,5,1.25,0,inf,inf,0.21739130434782608,inf
Log4j,1,0,1,4,4,1.0,0,inf,inf,0.2608695652173913,inf
Log4j,1,0,1,2,1,0.5,0,inf,inf,0.30434782608695654,inf
Log4j,1,0,1,2,1,0.5,0,inf,inf,0.34782608695652173,inf
Log4j,1,0,1,3,3,1.0,0,inf,inf,0.391304347826087,inf
Log4j,1,0,1,1,1,1.0,0,inf,inf,0.43478260869565216,inf
Log4j,1,0,1,1,1,1.0,0,inf,inf,0.4782608695652174,inf
Log4j,1,0,1,2,2,1.0,0,inf,inf,0.5217391304347826,inf
Log4j,1,0,1,1,1,1.0,0,inf,inf,0.5652173913043478,inf
Log4j,1,0,1,2,1,0.5,0,inf,inf,0.6086956521739131,inf
Log4j,1,0,1,4,5,1.25,0,inf,inf,0.6521739130434783,inf
Log4j,1,0,1,4,4,1.0,0,inf,inf,0.6956521739130435,inf
Log4j,1,0,1,2,1,0.5,0,inf,inf,0.7391304347826086,inf
Log4j,1,0,1,2,1,0.5,0,inf,inf,0.782608695652174,inf
Log4j,1,0,1,3,3,1.0,0,inf,inf,0.8260869565217391,inf
Log4j,1,0,1,1,1,1.0,0,inf,inf,0.8695652173913043,inf
Log4j,1,0,1,1,1,1.0,0,inf,inf,0.9130434782608695,inf
Log4j,1,0,1,2,2,1.0,0,inf,inf,0.9565217391304348,inf
Log4j,1,0,1,1,1,1.0,0,inf,inf,1.0,inf
Log4j,2,0,1,2,8,4.0,4,200%,2.0,0.08695652173913043,2.0
Log4j,2,0,1,2,8,4.0,4,200%,2.0,0.13043478260869565,2.0
ManifoldCF,2,0,1,5,58,11.6,58,100%,1.0,0.875,1.0
ManifoldCF,2,0,1,3,10,3.333333333,21,48%,0.48,0.5,0.48
ManifoldCF,2,0,1,5,31,6.2,86,36%,0.36,0.375,0.36
ManifoldCF,2,0,1,3,10,3.333333333,21,48%,0.48,0.625,0.48
ManifoldCF,2,0,1,4,54,13.5,102,53%,0.53,0.75,0.53
ManifoldCF,1,0,1,1,2,2.0,6,33%,0.33,0.25,0.33
ManifoldCF,2,0,1,3,24,8.0,24,100%,1.0,1.0,1.0
ManifoldCF,2,0,1,6,32,5.333333333,121,26%,0.26,0.125,0.26
Maven,2,0,1,5,48,9.6,74,65%,0.65,0.7272727272727273,0.65
Maven,2,0,1,3,10,3.333333333,41,24%,0.24,0.5,0.24
Maven,1,0,1,3,3,1.0,7,43%,0.43,0.5454545454545454,0.43
Maven,1,0,1,6,15,2.5,170,9%,0.09,0.22727272727272727,0.09
Maven,1,0,1,5,17,3.4,18,94%,0.94,0.8181818181818182,0.94
Maven,1,0,1,11,55,5.0,23,239%,2.39,1.0,2.39
Maven,1,0,1,2,10,5.0,14,71%,0.71,0.7727272727272727,0.71
Maven,2,0,1,5,31,6.2,25,124%,1.24,0.9090909090909091,1.24
Maven,1,0,1,2,2,1.0,12,17%,0.17,0.2727272727272727,0.17
Maven,2,0,1,2,4,2.0,8,50%,0.5,0.6363636363636364,0.5
Maven,2,0,1,4,20,5.0,15,133%,1.33,0.9545454545454546,1.33
Maven,1,0,1,1,1,1.0,2,50%,0.5,0.6818181818181818,0.5
Maven,2,0,1,4,16,4.0,33,48%,0.48,0.5909090909090909,0.48
Maven,2,0,1,2,4,2.0,22,18%,0.18,0.36363636363636365,0.18
Maven,2,0,1,2,6,3.0,27,22%,0.22,0.4090909090909091,0.22
Maven,2,0,1,2,6,3.0,27,22%,0.22,0.45454545454545453,0.22
Maven,1,0,1,1,1,1.0,6,17%,0.17,0.3181818181818182,0.17
Maven,1,0,1,1,1,1.0,14,7%,0.07,0.045454545454545456,0.07
Maven,1,0,1,1,1,1.0,14,7%,0.07,0.09090909090909091,0.07
Maven,1,0,1,1,1,1.0,14,7%,0.07,0.13636363636363635,0.07
Maven,1,0,1,1,1,1.0,14,7%,0.07,0.18181818181818182,0.07
Maven,1,0,1,2,15,7.5,14,107%,1.07,0.8636363636363636,1.07
MINA,1,0,1,5,5,1.0,16,31%,0.31,0.5454545454545454,0.31
MINA,1,0,1,5,5,1.0,16,31%,0.31,0.6363636363636364,0.31
MINA,1,0,1,7,7,1.0,20,35%,0.35,0.8181818181818182,0.35
MINA,2,0,1,3,11,3.666666667,46,24%,0.24,0.45454545454545453,0.24
MINA,2,0,1,3,15,5.0,46,33%,0.33,0.7272727272727273,0.33
MINA,1,0,1,5,15,3.0,76,20%,0.2,0.2727272727272727,0.2
MINA,1,0,1,5,15,3.0,76,20%,0.2,0.36363636363636365,0.2
MINA,1,0,1,5,5,1.0,76,7%,0.07,0.09090909090909091,0.07
MINA,1,0,1,1,1,1.0,6,17%,0.17,0.18181818181818182,0.17
MINA,2,0,1,3,19,6.333333333,22,86%,0.86,0.9090909090909091,0.86
MINA,2,0,1,8,424,53.0,155,274%,2.74,1.0,2.74
MRUnit,1,0,1,2,6,3.0,24,25%,0.25,0.5,0.25
MRUnit,1,0,1,1,1,1.0,2,50%,0.5,1.0,0.5
MyFaces,1,0,1,3,4,1.333333333,25,16%,0.16,0.75,0.16
MyFaces,2,0,1,2,10,5.0,10,100%,1.0,1.0,1.0
MyFaces,1,0,1,1,1,1.0,16,6%,0.06,0.25,0.06
MyFaces,1,0,1,1,1,1.0,16,6%,0.06,0.5,0.06
NiFi,2,0,1,2,28,14.0,19,147%,1.47,0.8768577494692145,1.47
NiFi,2,0,1,3,10,3.333333333,19,53%,0.53,0.6157112526539278,0.53
NiFi,2,0,1,4,62,15.5,28,221%,2.21,0.9511677282377919,2.21
NiFi,2,0,1,4,40,10.0,41,98%,0.98,0.7834394904458599,0.98
NiFi,2,0,1,2,4,2.0,14,29%,0.29,0.34394904458598724,0.29
NiFi,2,0,1,5,24,4.8,85,28%,0.28,0.33121019108280253,0.28
NiFi,2,0,1,5,12,2.4,85,14%,0.14,0.12951167728237792,0.14
NiFi,2,0,1,5,10,2.0,85,12%,0.12,0.1040339702760085,0.12
NiFi,2,0,1,7,30,4.285714286,132,23%,0.23,0.2611464968152866,0.23
NiFi,2,0,1,5,6,1.2,125,5%,0.05,0.021231422505307854,0.05
NiFi,2,0,1,5,30,6.0,125,24%,0.24,0.267515923566879,0.24
NiFi,2,0,1,4,6,1.5,26,23%,0.23,0.2632696390658174,0.23
NiFi,2,0,1,3,16,5.333333333,22,73%,0.73,0.7048832271762208,0.73
NiFi,2,0,1,3,2,0.666666667,22,9%,0.09,0.07855626326963906,0.09
NiFi,2,0,1,5,38,7.6,35,109%,1.09,0.8174097664543525,1.09
NiFi,2,0,1,5,12,2.4,33,36%,0.36,0.4416135881104034,0.36
NiFi,2,0,1,3,8,2.666666667,21,38%,0.38,0.45010615711252655,0.38
NiFi,2,0,1,4,8,2.0,37,22%,0.22,0.23991507430997877,0.22
NiFi,2,0,1,5,14,2.8,40,35%,0.35,0.4288747346072187,0.35
NiFi,2,0,1,4,24,6.0,12,200%,2.0,0.9278131634819533,2.0
NiFi,2,0,1,2,4,2.0,14,29%,0.29,0.346072186836518,0.29
NiFi,2,0,1,2,2,1.0,14,14%,0.14,0.1316348195329087,0.14
NiFi,2,0,1,5,22,4.4,24,92%,0.92,0.7749469214437368,0.92
NiFi,2,0,1,5,10,2.0,24,42%,0.42,0.4883227176220807,0.42
NiFi,2,0,1,3,8,2.666666667,13,62%,0.62,0.6539278131634819,0.62
NiFi,2,0,1,3,6,2.0,13,46%,0.46,0.5392781316348195,0.46
NiFi,2,0,1,2,2,1.0,4,50%,0.5,0.5711252653927813,0.5
NiFi,2,0,1,5,40,8.0,15,267%,2.67,0.9575371549893843,2.67
NiFi,2,0,1,8,32,4.0,110,29%,0.29,0.3481953290870488,0.29
NiFi,2,0,1,8,20,2.5,110,18%,0.18,0.19745222929936307,0.18
NiFi,2,0,1,8,36,4.5,110,33%,0.33,0.40976645435244163,0.33
NiFi,2,0,1,8,32,4.0,110,29%,0.29,0.3503184713375796,0.29
NiFi,2,0,1,8,14,1.75,110,13%,0.13,0.11464968152866242,0.13
NiFi,1,0,1,2,6,3.0,5,120%,1.2,0.8301486199575372,1.2
NiFi,2,0,1,2,9,4.5,29,31%,0.31,0.386411889596603,0.31
NiFi,2,0,1,5,75,15.0,43,174%,1.74,0.9171974522292994,1.74
NiFi,2,0,1,3,18,6.0,33,55%,0.55,0.6220806794055201,0.55
NiFi,1,0,1,1,2,2.0,23,9%,0.09,0.08067940552016985,0.09
NiFi,1,0,1,2,1,0.5,5,20%,0.2,0.21443736730360935,0.2
NiFi,2,0,1,2,6,3.0,12,50%,0.5,0.5732484076433121,0.5
NiFi,2,0,1,8,26,3.25,44,59%,0.59,0.6411889596602972,0.59
NiFi,2,0,1,4,10,2.5,26,38%,0.38,0.45222929936305734,0.38
NiFi,2,0,1,4,12,3.0,26,46%,0.46,0.5414012738853503,0.46
NiFi,2,0,1,4,12,3.0,26,46%,0.46,0.5435244161358811,0.46
NiFi,1,0,1,10,10,1.0,37,27%,0.27,0.3078556263269639,0.27
NiFi,2,0,1,13,57,4.384615385,43,133%,1.33,0.8577494692144374,1.33
NiFi,2,0,1,3,8,2.666666667,11,73%,0.73,0.7070063694267515,0.73
NiFi,2,0,1,2,2,1.0,6,33%,0.33,0.4118895966029724,0.33
NiFi,2,0,1,7,16,2.285714286,79,20%,0.2,0.21656050955414013,0.2
NiFi,2,0,1,4,24,6.0,34,71%,0.71,0.6985138004246284,0.71
NiFi,2,0,1,6,16,2.666666667,40,40%,0.4,0.4564755838641189,0.4
NiFi,2,0,1,2,2,1.0,73,3%,0.03,0.004246284501061571,0.03
NiFi,2,0,1,2,4,2.0,73,5%,0.05,0.02335456475583864,0.05
NiFi,2,0,1,6,24,4.0,23,104%,1.04,0.8110403397027601,1.04
NiFi,2,0,1,11,76,6.909090909,120,63%,0.63,0.6624203821656051,0.63
NiFi,2,0,1,4,18,4.5,14,129%,1.29,0.8556263269639066,1.29
NiFi,1,0,1,2,60,30.0,66,91%,0.91,0.7685774946921444,0.91
NiFi,1,0,1,2,116,58.0,85,136%,1.36,0.8641188959660298,1.36
NiFi,2,0,1,1,21,21.0,37,57%,0.57,0.6326963906581741,0.57
NiFi,1,0,1,2,21,10.5,66,32%,0.32,0.3991507430997877,0.32
NiFi,2,0,1,2,2,1.0,10,20%,0.2,0.21868365180467092,0.2
NiFi,2,0,1,3,6,2.0,13,46%,0.46,0.5456475583864119,0.46
NiFi,2,0,1,2,4,2.0,10,40%,0.4,0.4585987261146497,0.4
NiFi,2,0,1,3,8,2.666666667,14,57%,0.57,0.6348195329087049,0.57
NiFi,2,0,1,2,4,2.0,6,67%,0.67,0.6751592356687898,0.67
NiFi,2,0,1,3,6,2.0,17,35%,0.35,0.4309978768577495,0.35
NiFi,2,0,1,2,4,2.0,14,29%,0.29,0.3524416135881104,0.29
NiFi,2,0,1,2,22,11.0,15,147%,1.47,0.8789808917197452,1.47
NiFi,2,0,1,6,374,62.33333333,134,279%,2.79,0.9617834394904459,2.79
NiFi,1,0,1,3,26,8.666666667,74,35%,0.35,0.43312101910828027,0.35
NiFi,2,0,1,5,30,6.0,26,115%,1.15,0.8259023354564756,1.15
NiFi,2,0,1,2,4,2.0,8,50%,0.5,0.5753715498938429,0.5
NiFi,2,0,1,3,12,4.0,9,133%,1.33,0.8598726114649682,1.33
NiFi,2,0,1,1,2,2.0,3,67%,0.67,0.6772823779193206,0.67
NiFi,2,0,1,3,12,4.0,18,67%,0.67,0.6794055201698513,0.67
NiFi,2,0,1,3,12,4.0,12,100%,1.0,0.7876857749469215,1.0
NiFi,2,0,1,2,4,2.0,9,44%,0.44,0.5116772823779193,0.44
NiFi,2,0,1,2,8,4.0,11,73%,0.73,0.7091295116772823,0.73
NiFi,2,0,1,3,22,7.333333333,44,50%,0.5,0.5774946921443737,0.5
NiFi,2,0,1,3,4,1.333333333,44,9%,0.09,0.08280254777070063,0.09
NiFi,2,0,1,21,970,46.19047619,107,907%,9.07,0.9915074309978769,9.07
NiFi,1,0,1,4,4,1.0,5,80%,0.8,0.7367303609341825,0.8
NiFi,2,0,1,2,8,4.0,18,44%,0.44,0.5138004246284501,0.44
NiFi,2,0,1,3,10,3.333333333,22,45%,0.45,0.5329087048832272,0.45
NiFi,2,0,1,5,44,8.8,45,98%,0.98,0.7855626326963907,0.98
NiFi,2,0,1,5,10,2.0,36,28%,0.28,0.3333333333333333,0.28
NiFi,2,0,1,6,42,7.0,48,87%,0.87,0.7537154989384289,0.87
NiFi,2,0,1,8,74,9.25,94,79%,0.79,0.732484076433121,0.79
NiFi,2,0,1,6,42,7.0,48,87%,0.87,0.7558386411889597,0.87
NiFi,2,0,1,13,376,28.92307692,193,195%,1.95,0.9235668789808917,1.95
NiFi,2,0,1,5,10,2.0,35,29%,0.29,0.35456475583864117,0.29
NiFi,2,0,1,14,396,28.28571429,214,185%,1.85,0.921443736730361,1.85
NiFi,2,0,1,14,486,34.71428571,176,276%,2.76,0.9596602972399151,2.76
NiFi,2,0,1,5,10,2.0,33,30%,0.3,0.3821656050955414,0.3
NiFi,2,0,1,6,42,7.0,48,87%,0.87,0.7579617834394905,0.87
NiFi,2,0,1,5,10,2.0,33,30%,0.3,0.3842887473460722,0.3
NiFi,1,0,1,4,8,2.0,38,21%,0.21,0.22929936305732485,0.21
NiFi,2,0,1,1,5,5.0,33,15%,0.15,0.15286624203821655,0.15
NiFi,2,0,1,1,5,5.0,33,15%,0.15,0.15498938428874734,0.15
NiFi,2,0,1,1,5,5.0,33,15%,0.15,0.15711252653927812,0.15
NiFi,1,0,1,1,1,1.0,33,3%,0.03,0.006369426751592357,0.03
NiFi,2,0,1,3,16,5.333333333,11,145%,1.45,0.8747346072186837,1.45
NiFi,2,0,1,6,22,3.666666667,13,169%,1.69,0.9002123142250531,1.69
NiFi,1,0,1,2,60,30.0,29,207%,2.07,0.9469214437367304,2.07
NiFi,1,0,1,1,2,2.0,7,29%,0.29,0.35668789808917195,0.29
NiFi,1,0,1,2,4,2.0,2,200%,2.0,0.9299363057324841,2.0
NiFi,2,0,1,6,43,7.166666667,21,205%,2.05,0.9447983014861996,2.05
NiFi,1,0,1,2,1,0.5,0,inf,inf,0.9957537154989384,inf
NiFi,2,0,1,1,5,5.0,48,10%,0.1,0.08917197452229299,0.1
NiFi,1,0,1,1,2,2.0,33,6%,0.06,0.029723991507430998,0.06
NiFi,2,0,1,1,6,6.0,33,18%,0.18,0.19957537154989385,0.18
NiFi,2,0,1,4,36,9.0,24,150%,1.5,0.881104033970276,1.5
NiFi,2,0,1,3,6,2.0,15,40%,0.4,0.4607218683651805,0.4
NiFi,2,0,1,3,12,4.0,12,100%,1.0,0.7898089171974523,1.0
NiFi,2,0,1,9,90,10.0,45,200%,2.0,0.9320594479830149,2.0
NiFi,2,0,1,3,6,2.0,15,40%,0.4,0.46284501061571126,0.4
NiFi,2,0,1,3,6,2.0,15,40%,0.4,0.46496815286624205,0.4
NiFi,2,0,1,2,18,9.0,29,62%,0.62,0.6560509554140127,0.62
NiFi,1,0,1,2,4,2.0,23,17%,0.17,0.1740976645435244,0.17
NiFi,1,0,1,2,2,1.0,23,9%,0.09,0.08492569002123142,0.09
NiFi,2,0,1,2,6,3.0,13,46%,0.46,0.5477707006369427,0.46
NiFi,2,0,1,4,12,3.0,29,41%,0.41,0.4840764331210191,0.41
NiFi,2,0,1,9,109,12.11111111,103,106%,1.06,0.8131634819532909,1.06
NiFi,2,0,1,5,22,4.4,27,81%,0.81,0.7409766454352441,0.81
NiFi,1,0,1,1,18,18.0,15,120%,1.2,0.832271762208068,1.2
NiFi,2,0,1,5,22,4.4,23,96%,0.96,0.7791932059447984,0.96
NiFi,1,0,1,1,10,10.0,11,91%,0.91,0.7707006369426752,0.91
NiFi,2,0,1,13,99,7.615384615,178,56%,0.56,0.6284501061571125,0.56
NiFi,1,0,1,4,4,1.0,30,13%,0.13,0.11677282377919321,0.13
NiFi,2,0,1,5,42,8.4,35,120%,1.2,0.8343949044585988,1.2
NiFi,2,0,1,6,35,5.833333333,47,74%,0.74,0.7133757961783439,0.74
NiFi,2,0,1,3,13,4.333333333,30,43%,0.43,0.4968152866242038,0.43
NiFi,2,0,1,3,15,5.0,20,75%,0.75,0.7154989384288747,0.75
NiFi,2,0,1,3,5,1.666666667,35,14%,0.14,0.1337579617834395,0.14
NiFi,2,0,1,3,13,4.333333333,28,46%,0.46,0.5498938428874734,0.46
NiFi,2,0,1,3,16,5.333333333,22,73%,0.73,0.7112526539278131,0.73
NiFi,2,0,1,3,12,4.0,21,57%,0.57,0.6369426751592356,0.57
NiFi,2,0,1,1,8,8.0,9,89%,0.89,0.7643312101910829,0.89
NiFi,1,0,1,1,2,2.0,10,20%,0.2,0.2208067940552017,0.2
NiFi,1,0,1,2,1,0.5,0,inf,inf,0.9978768577494692,inf
NiFi,1,0,1,2,1,0.5,0,inf,inf,1.0,inf
NiFi,2,0,1,4,18,4.5,26,69%,0.69,0.692144373673036,0.69
NiFi,2,0,1,2,6,3.0,13,46%,0.46,0.5520169851380042,0.46
NiFi,2,0,1,4,4,1.0,58,7%,0.07,0.04246284501061571,0.07
NiFi,2,0,1,14,94,6.714285714,103,91%,0.91,0.772823779193206,0.91
NiFi,2,0,1,2,18,9.0,22,82%,0.82,0.7430997876857749,0.82
NiFi,2,0,1,2,2,1.0,7,29%,0.29,0.35881104033970274,0.29
NiFi,1,0,1,2,2,1.0,9,22%,0.22,0.24203821656050956,0.22
NiFi,1,0,1,1,10,10.0,14,71%,0.71,0.7006369426751592,0.71
NiFi,2,0,1,2,14,7.0,49,29%,0.29,0.3609341825902335,0.29
NiFi,2,0,1,2,4,2.0,49,8%,0.08,0.06794055201698514,0.08
NiFi,2,0,1,2,20,10.0,49,41%,0.41,0.4861995753715499,0.41
NiFi,2,0,1,4,10,2.5,25,40%,0.4,0.46709129511677283,0.4
NiFi,2,0,1,1,8,8.0,31,26%,0.26,0.29723991507430997,0.26
NiFi,2,0,1,1,8,8.0,31,26%,0.26,0.29936305732484075,0.26
NiFi,2,0,1,1,16,16.0,31,52%,0.52,0.6093418259023354,0.52
NiFi,1,0,1,2,2,1.0,24,8%,0.08,0.07006369426751592,0.08
NiFi,2,0,1,2,2,1.0,55,4%,0.04,0.008492569002123142,0.04
NiFi,2,0,1,2,2,1.0,55,4%,0.04,0.010615711252653927,0.04
NiFi,2,0,1,2,2,1.0,55,4%,0.04,0.012738853503184714,0.04
NiFi,2,0,1,2,20,10.0,55,36%,0.36,0.4437367303609342,0.36
NiFi,2,0,1,2,16,8.0,55,29%,0.29,0.3630573248407643,0.29
NiFi,2,0,1,4,2,0.5,20,10%,0.1,0.09129511677282377,0.1
NiFi,2,0,1,2,8,4.0,44,18%,0.18,0.20169851380042464,0.18
NiFi,2,0,1,4,16,4.0,26,62%,0.62,0.6581740976645435,0.62
NiFi,2,0,1,5,52,10.4,68,76%,0.76,0.7261146496815286,0.76
NiFi,2,0,1,2,10,5.0,38,26%,0.26,0.30148619957537154,0.26
NiFi,2,0,1,3,6,2.0,19,32%,0.32,0.4012738853503185,0.32
NiFi,2,0,1,2,6,3.0,14,43%,0.43,0.4989384288747346,0.43
NiFi,1,0,1,1,20,20.0,74,27%,0.27,0.3099787685774947,0.27
NiFi,1,0,1,1,20,20.0,74,27%,0.27,0.31210191082802546,0.27
NiFi,1,0,1,1,20,20.0,74,27%,0.27,0.31422505307855625,0.27
NiFi,1,0,1,1,20,20.0,74,27%,0.27,0.31634819532908703,0.27
NiFi,1,0,1,1,20,20.0,74,27%,0.27,0.3184713375796178,0.27
NiFi,1,0,1,1,12,12.0,70,17%,0.17,0.1762208067940552,0.17
NiFi,1,0,1,1,12,12.0,70,17%,0.17,0.17834394904458598,0.17
NiFi,1,0,1,1,12,12.0,70,17%,0.17,0.18046709129511676,0.17
NiFi,1,0,1,1,12,12.0,70,17%,0.17,0.18259023354564755,0.17
NiFi,1,0,1,1,12,12.0,70,17%,0.17,0.18471337579617833,0.17
NiFi,2,0,1,4,16,4.0,34,47%,0.47,0.5583864118895966,0.47
NiFi,2,0,1,4,16,4.0,64,25%,0.25,0.2802547770700637,0.25
NiFi,2,0,1,1,2,2.0,50,4%,0.04,0.014861995753715499,0.04
NiFi,2,0,1,1,4,4.0,50,8%,0.08,0.07218683651804671,0.08
NiFi,2,0,1,2,4,2.0,60,7%,0.07,0.044585987261146494,0.07
NiFi,2,0,1,2,4,2.0,60,7%,0.07,0.04670912951167728,0.07
NiFi,2,0,1,2,16,8.0,60,27%,0.27,0.3205944798301486,0.27
NiFi,2,0,1,2,4,2.0,60,7%,0.07,0.04883227176220807,0.07
NiFi,2,0,1,2,10,5.0,18,56%,0.56,0.6305732484076433,0.56
NiFi,2,0,1,3,18,6.0,28,64%,0.64,0.6645435244161358,0.64
NiFi,2,0,1,2,4,2.0,20,20%,0.2,0.2229299363057325,0.2
