Project,ConvertedFrom,ConvertedTo,BeforeCount,AfterCount,CCTRChange,CCTRChangePerTest,%
Beam,0,1,3,1,-9.0,-3.0,-0.6
Beam,0,2,4,1,-12.0,-3.0,-0.14634146341463414
Beam,0,2,6,1,-6.0,-1.0,-0.1276595744680851
Beam,0,2,8,1,-40.0,-5.0,-0.5
Beam,0,1,16,1,-48.0,-3.0,-0.75
Beam,0,1,12,1,-36.0,-3.0,-0.75
Beam,0,1,5,1,-25.0,-5.0,-0.8333333333333334
Beam,0,2,5,1,-5.0,-1.0,-0.17857142857142858
Beam,0,1,3,1,-9.0,-3.0,-1.0
Beam,0,1,6,1,-18.0,-3.0,-0.8571428571428571
Beam,0,2,10,1,-30.0,-3.0,-0.375
Beam,0,2,3,1,-3.0,-1.0,-0.0967741935483871
Beam,0,1,10,1,-10.0,-1.0,-0.6666666666666666
Beam,0,1,6,1,0.0,-0.0,0.0
Beam,0,1,10,1,0.0,-0.0,0.0
Beam,0,1,2,1,0.0,-0.0,0.0
Beam,0,1,9,1,-18.0,-2.0,-0.9473684210526315
Beam,0,1,15,1,-45.0,-3.0,-1.0
Beam,0,1,10,1,-30.0,-3.0,-1.0
Beam,0,1,2,1,-2.0,-1.0,-0.3333333333333333
Beam,0,2,11,1,-55.0,-5.0,-0.6547619047619048
Beam,0,1,3,1,-21.0,-7.0,-0.7777777777777778
Beam,0,1,2,1,-6.0,-3.0,-0.6
Beam,0,1,11,1,-33.0,-3.0,-0.6
Beam,0,2,2,1,-6.0,-3.0,-0.5454545454545454
Beam,0,1,8,1,-8.0,-1.0,-1.0
Beam,0,1,4,1,-4.0,-1.0,-1.0
Beam,0,1,2,1,-2.0,-1.0,-1.0
Beam,0,1,5,1,-15.0,-3.0,-1.0
Beam,0,1,8,1,-8.0,-1.0,-0.2
Beam,0,2,4,1,-23.0,-5.75,-0.8518518518518519
Beam,0,2,2,1,-2.0,-1.0,-1.0
Beam,0,1,2,1,0.0,-0.0,0.0
Beam,0,1,3,1,-9.0,-3.0,-1.0
Beam,0,2,10,1,-32.0,-3.2,-0.5161290322580645
Beam,0,2,5,1,-5.0,-1.0,-0.14705882352941177
Beam,0,2,6,1,-18.0,-3.0,-0.6
Beam,0,1,2,1,-6.0,-3.0,-0.6
Beam,0,1,3,1,-3.0,-1.0,-0.05263157894736842
Beam,0,1,3,1,-3.0,-1.0,-0.2727272727272727
Beam,0,1,2,1,-2.0,-1.0,-1.0
Beam,0,1,3,1,-3.0,-1.0,-0.6
Beam,0,1,9,1,-9.0,-1.0,-0.5294117647058824
Beam,0,1,2,1,-4.0,-2.0,-0.8
Beam,0,1,2,1,-6.0,-3.0,-0.6666666666666666
Beam,0,1,3,1,-9.0,-3.0,-1.0
Beam,0,1,2,1,-2.0,-1.0,-0.3333333333333333
Beam,0,1,11,1,-33.0,-3.0,-0.6
Beam,0,1,2,1,-14.0,-7.0,-1.0
Beam,0,1,2,1,-4.0,-2.0,-1.0
Beam,0,2,9,1,-9.0,-1.0,-0.2903225806451613
Beam,0,2,3,1,-21.0,-7.0,-0.4883720930232558
Beam,0,1,2,1,-10.0,-5.0,-1.0
Beam,0,1,2,1,0.0,-0.0,0.0
Beam,0,1,2,1,0.0,-0.0,0.0
Beam,0,1,3,1,-3.0,-1.0,-0.3333333333333333
Beam,0,1,2,1,-4.0,-2.0,-0.3333333333333333
Beam,0,1,5,1,0.0,-0.0,0.0
Beam,0,1,4,1,-12.0,-3.0,-0.6
Beam,0,1,3,1,-9.0,-3.0,-0.6
Beam,0,1,2,1,-2.0,-1.0,-0.3333333333333333
Beam,0,1,3,1,-10.0,-3.333333333333333,-0.5555555555555556
Beam,0,1,3,1,-10.0,-3.333333333333333,-0.5882352941176471
Beam,0,1,3,1,-15.0,-5.0,-1.0
Beam,0,1,2,1,-6.0,-3.0,-0.6
Beam,0,1,2,1,-6.0,-3.0,-1.0
Beam,0,1,7,1,-8.0,-1.1428571428571428,-0.8
Beam,0,1,3,1,0.0,-0.0,0.0
Beam,0,2,3,1,-15.0,-5.0,-0.5172413793103449
Beam,0,1,3,1,-3.0,-1.0,-0.3333333333333333
Beam,0,1,2,1,-7.0,-3.5,-0.6363636363636364
Beam,0,1,3,1,-3.0,-1.0,-0.375
Beam,0,1,3,1,-9.0,-3.0,-1.0
Beam,0,1,2,1,-6.0,-3.0,-1.0
Beam,0,1,13,1,-39.0,-3.0,-0.9512195121951219
Beam,0,1,6,1,-12.0,-2.0,-1.0
Beam,0,1,4,1,-3.0,-0.75,-1.0
Beam,0,1,10,1,0.0,-0.0,0.0
Beam,0,2,2,1,-2.0,-1.0,-0.25
Beam,0,1,3,1,-9.0,-3.0,-0.6
Beam,0,1,2,1,-10.0,-5.0,-1.0
Beam,0,1,11,1,-11.0,-1.0,-0.44
Beam,0,2,4,1,-28.0,-7.0,-0.7
Beam,0,1,4,1,-4.0,-1.0,-0.3333333333333333
Beam,0,1,2,1,-6.0,-3.0,-1.0
Beam,0,1,12,1,-36.0,-3.0,-1.0
Beam,0,1,2,1,0.0,-0.0,0.0
Beam,0,1,3,1,-22.0,-7.333333333333333,-1.0
Beam,0,1,2,1,-6.0,-3.0,-1.0
Beam,0,1,2,1,0.0,-0.0,0.0
Beam,0,2,3,1,-9.0,-3.0,-0.8181818181818182
Beam,0,1,2,1,-4.0,-2.0,-1.0
Beam,0,2,2,1,-6.0,-3.0,-0.6
Beam,0,1,3,1,-15.0,-5.0,-1.0
Beam,0,1,2,1,-6.0,-3.0,-0.6
Beam,0,1,3,1,-3.0,-1.0,-0.23076923076923078
Beam,0,1,3,1,-3.0,-1.0,-0.2
Beam,0,1,3,1,-3.0,-1.0,-0.23076923076923078
Beam,0,1,2,1,0.0,-0.0,
Beam,0,1,2,1,-8.0,-4.0,-0.5333333333333333
Beam,0,1,2,1,-6.0,-3.0,-1.0
Beam,0,2,13,1,-32.0,-2.4615384615384617,-0.7111111111111111
Beam,0,1,2,1,0.0,-0.0,
Beam,0,1,6,1,-6.0,-1.0,-0.15789473684210525
Beam,0,1,8,1,-25.0,-3.125,-0.43859649122807015
Beam,0,1,3,1,-3.0,-1.0,-0.3333333333333333
Beam,0,1,2,1,-6.0,-3.0,-1.0
Beam,0,2,2,1,-5.0,-2.5,-0.7142857142857143
Beam,0,1,3,1,-9.0,-3.0,-1.0
Beam,0,1,6,1,-18.0,-3.0,-1.0
Beam,0,2,24,1,-76.0,-3.1666666666666665,-0.6909090909090909
Beam,0,1,8,1,-24.0,-3.0,-1.0
Beam,0,1,2,1,-2.0,-1.0,-0.16666666666666666
Beam,0,1,3,1,0.0,-0.0,0.0
Beam,0,2,13,1,-91.0,-7.0,-0.7054263565891473
Beam,0,2,10,1,-50.0,-5.0,-0.5813953488372093
Beam,0,1,3,1,-6.0,-2.0,-0.6666666666666666
Beam,0,1,2,1,0.0,-0.0,0.0
Beam,0,1,3,1,-3.0,-1.0,-0.6
Beam,0,1,3,1,-3.0,-1.0,-0.3333333333333333
Beam,0,1,2,1,-6.0,-3.0,-1.0
Beam,0,1,2,1,-7.0,-3.5,-1.0
Beam,0,2,2,1,-6.0,-3.0,-0.2857142857142857
Beam,0,1,12,1,-12.0,-1.0,-0.3076923076923077
Beam,0,2,2,1,-4.0,-2.0,-0.5
Beam,0,1,4,1,-12.0,-3.0,-0.75
Beam,0,1,2,1,-2.0,-1.0,-0.3333333333333333
Beam,0,1,3,1,-9.0,-3.0,-0.6
Beam,0,1,8,1,0.0,-0.0,0.0
Beam,0,1,2,1,-6.0,-3.0,-0.5
Beam,0,1,3,1,-9.0,-3.0,-1.0
Beam,0,1,8,1,-24.0,-3.0,-0.6
Beam,0,2,2,1,-2.0,-1.0,-0.2
Beam,0,1,2,1,-2.0,-1.0,-0.16666666666666666
Beam,0,1,8,1,-28.0,-3.5,-1.0
Beam,0,1,9,1,-13.0,-1.4444444444444444,-0.1780821917808219
Beam,0,1,9,1,-13.0,-1.4444444444444444,-0.1780821917808219
Beam,0,1,4,1,-4.0,-1.0,-0.3333333333333333
Beam,0,1,9,1,-25.0,-2.7777777777777777,-1.0
Beam,0,1,3,1,-9.0,-3.0,-1.0
Beam,0,1,2,1,-10.0,-5.0,-1.0
Beam,0,1,2,1,-6.0,-3.0,-1.0
Beam,0,1,3,1,0.0,-0.0,0.0
Beam,0,1,3,1,-3.0,-1.0,-1.0
Beam,0,1,2,1,-14.0,-7.0,-0.6363636363636364
Beam,0,1,6,1,-22.0,-3.6666666666666665,-0.55
Beam,0,1,5,1,-35.0,-7.0,-1.0
Beam,0,2,6,1,-18.0,-3.0,-0.75
Beam,0,1,4,1,-20.0,-5.0,-0.7142857142857143
Beam,0,2,2,1,-4.0,-2.0,-0.6666666666666666
Beam,0,1,3,1,-9.0,-3.0,-1.0
Beam,0,1,2,1,-2.0,-1.0,-1.0
BookKeeper,0,2,2,1,-1.0,-0.5,-0.3333333333333333
BookKeeper,0,1,2,1,-6.0,-3.0,-1.0
BookKeeper,0,1,2,1,-2.0,-1.0,-1.0
BookKeeper,0,2,2,1,-10.0,-5.0,-0.8333333333333334
BookKeeper,0,1,3,1,-9.0,-3.0,-1.0
BookKeeper,0,1,2,1,-2.0,-1.0,-0.3333333333333333
BookKeeper,0,1,2,1,-6.0,-3.0,-0.6
BookKeeper,0,2,2,1,-2.0,-1.0,-0.5
BookKeeper,0,1,2,1,-10.0,-5.0,-0.7142857142857143
BookKeeper,0,1,11,1,0.0,-0.0,0.0
BookKeeper,0,1,21,1,0.0,-0.0,
BookKeeper,0,1,2,1,-6.0,-3.0,-1.0
BookKeeper,0,1,2,1,-1.0,-0.5,-1.0
BookKeeper,0,1,5,1,-15.0,-3.0,-1.0
BookKeeper,0,1,3,1,-3.0,-1.0,-0.3
BookKeeper,0,1,3,1,-9.0,-3.0,-1.0
BookKeeper,0,1,3,1,0.0,-0.0,0.0
BookKeeper,0,1,4,1,0.0,-0.0,0.0
BookKeeper,0,1,2,1,-2.0,-1.0,-0.3333333333333333
BookKeeper,0,1,10,1,-54.0,-5.4,-1.0
BookKeeper,0,1,6,1,-21.0,-3.5,-1.0
BookKeeper,0,2,3,1,-9.0,-3.0,-0.42857142857142855
BookKeeper,0,1,2,1,-6.0,-3.0,-1.0
BookKeeper,0,1,7,1,-8.0,-1.1428571428571428,-0.21052631578947367
BookKeeper,0,1,2,1,-4.0,-2.0,-0.6666666666666666
BookKeeper,0,1,9,1,0.0,-0.0,0.0
BookKeeper,0,1,6,1,-18.0,-3.0,-0.5
BookKeeper,0,1,2,1,0.0,-0.0,0.0
BookKeeper,0,1,2,1,-2.0,-1.0,-0.5
BookKeeper,0,1,2,1,-6.0,-3.0,-0.6
BookKeeper,0,1,2,1,-2.0,-1.0,-0.3333333333333333
BookKeeper,0,1,12,1,-24.0,-2.0,-0.46153846153846156
BookKeeper,0,1,2,1,-6.0,-3.0,-0.6
BookKeeper,0,1,5,1,-16.0,-3.2,-1.0
BookKeeper,0,1,2,1,-6.0,-3.0,-1.0
BookKeeper,0,1,3,1,-9.0,-3.0,-0.3333333333333333
BookKeeper,0,1,2,1,-14.0,-7.0,-0.6363636363636364
BookKeeper,0,1,5,1,-15.0,-3.0,-0.6
BookKeeper,0,1,10,1,-19.0,-1.9,-0.9047619047619048
BookKeeper,0,1,3,1,-9.0,-3.0,-0.6
BookKeeper,0,1,3,1,-9.0,-3.0,-0.6
BookKeeper,0,1,3,1,-9.0,-3.0,-0.6
BookKeeper,0,1,3,1,-9.0,-3.0,-0.6
BookKeeper,0,1,2,1,-6.0,-3.0,-0.6
BookKeeper,0,1,2,1,-6.0,-3.0,-0.6
BookKeeper,0,1,2,1,-6.0,-3.0,-0.6
BookKeeper,0,1,2,1,-6.0,-3.0,-0.6
BookKeeper,0,1,2,1,-6.0,-3.0,-0.6
BookKeeper,0,1,2,1,-6.0,-3.0,-0.6
BookKeeper,0,1,3,1,-3.0,-1.0,-0.17647058823529413
BookKeeper,0,1,2,1,0.0,-0.0,0.0
BookKeeper,0,1,3,1,-4.0,-1.3333333333333333,-0.2
BookKeeper,0,2,2,1,-2.0,-1.0,-0.25
BookKeeper,0,2,3,1,-9.0,-3.0,-0.8181818181818182
BookKeeper,0,1,2,1,-2.0,-1.0,-0.3333333333333333
BookKeeper,0,1,2,1,-2.0,-1.0,-1.0
BookKeeper,0,1,6,1,0.0,-0.0,0.0
BookKeeper,0,1,29,1,0.0,-0.0,0.0
BookKeeper,0,1,2,1,-2.0,-1.0,-0.3333333333333333
BookKeeper,0,2,3,1,-3.0,-1.0,-0.23076923076923078
BookKeeper,0,1,3,1,-3.0,-1.0,-1.0
BookKeeper,0,1,5,1,-5.0,-1.0,-1.0
BookKeeper,0,1,4,1,-4.0,-1.0,-0.4
BookKeeper,0,1,8,1,-7.0,-0.875,-0.1794871794871795
BookKeeper,0,1,7,1,-21.0,-3.0,-0.6
BookKeeper,0,1,7,1,-7.0,-1.0,-0.23333333333333334
BookKeeper,0,2,2,1,-6.0,-3.0,-0.6
BookKeeper,0,1,2,1,-2.0,-1.0,-0.5
BookKeeper,0,1,2,1,-4.0,-2.0,-1.0
BookKeeper,0,1,2,1,-18.0,-9.0,-0.8181818181818182
BVal,0,1,3,1,-6.0,-2.0,-0.5
Camel,0,2,4,1,-24.0,-6.0,-0.8
Camel,0,1,11,1,0.0,-0.0,0.0
Camel,0,2,88,1,-192.0,-2.1818181818181817,-0.8170212765957446
Camel,0,2,2,1,-2.0,-1.0,-0.25
Camel,0,1,2,1,-2.0,-1.0,-0.6666666666666666
Camel,0,1,2,1,-2.0,-1.0,-0.14285714285714285
Camel,0,1,3,1,-3.0,-1.0,-0.3333333333333333
Camel,0,1,3,1,-9.0,-3.0,-0.6
Camel,0,1,2,1,-6.0,-3.0,-1.0
Camel,0,2,2,1,-4.0,-2.0,-0.5
Camel,0,2,77,1,-167.0,-2.168831168831169,-0.7731481481481481
Camel,0,1,2,1,-6.0,-3.0,-1.0
Camel,0,1,2,1,-3.0,-1.5,-0.75
Camel,0,1,2,1,-3.0,-1.5,-0.75
Camel,0,1,2,1,-10.0,-5.0,-1.0
Camel,0,1,3,1,-3.0,-1.0,-0.5
Camel,0,1,2,1,-2.0,-1.0,-1.0
Camel,0,1,3,1,-5.0,-1.6666666666666667,-1.0
Camel,0,2,2,1,-6.0,-3.0,-0.4
Camel,0,1,3,1,-9.0,-3.0,-0.6
Camel,0,1,2,1,-14.0,-7.0,-1.0
Camel,0,1,2,1,-6.0,-3.0,-0.6
Camel,0,1,2,1,-6.0,-3.0,-1.0
Camel,0,1,3,1,-9.0,-3.0,-0.5294117647058824
Camel,0,1,3,1,-3.0,-1.0,-0.2727272727272727
Camel,0,1,2,1,-6.0,-3.0,-1.0
Camel,0,2,2,1,-8.0,-4.0,-0.6666666666666666
Camel,0,1,3,1,-9.0,-3.0,-0.6
Camel,0,2,3,1,-3.0,-1.0,-0.2
Camel,0,1,2,1,-10.0,-5.0,-0.8333333333333334
Camel,0,2,3,1,-9.0,-3.0,-0.75
Camel,0,1,2,1,-6.0,-3.0,-1.0
Camel,0,1,2,1,-2.0,-1.0,-1.0
Camel,0,1,2,1,-4.0,-2.0,-1.0
Camel,0,1,4,1,-4.0,-1.0,-0.2222222222222222
Camel,0,1,2,1,-2.0,-1.0,-0.6666666666666666
Camel,0,1,2,1,-23.0,-11.5,-0.92
Camel,0,1,2,1,-2.0,-1.0,-0.16666666666666666
Camel,0,1,3,1,-6.0,-2.0,-1.0
Camel,0,1,2,1,-2.0,-1.0,-1.0
Camel,0,1,2,1,-6.0,-3.0,-1.0
Camel,0,1,3,1,-9.0,-3.0,-0.6
Camel,0,1,2,1,-2.0,-1.0,-0.5
Camel,0,1,2,1,-7.0,-3.5,-1.0
Camel,0,1,3,1,-9.0,-3.0,-0.6
Camel,0,1,2,1,-5.0,-2.5,-0.7142857142857143
Camel,0,1,4,1,-20.0,-5.0,-1.0
Camel,0,2,2,1,-10.0,-5.0,-0.8333333333333334
Camel,0,2,2,1,-12.0,-6.0,-0.5454545454545454
Camel,0,1,3,1,-2.0,-0.6666666666666666,-0.2222222222222222
Camel,0,1,2,1,-10.0,-5.0,-0.7142857142857143
Camel,0,1,3,1,-3.0,-1.0,-1.0
Camel,0,1,3,1,-23.0,-7.666666666666667,-0.6764705882352942
Camel,0,2,2,1,-6.0,-3.0,-0.6
Camel,0,1,3,1,0.0,-0.0,0.0
Camel,0,1,5,1,0.0,-0.0,0.0
Camel,0,1,3,1,-12.0,-4.0,-0.6666666666666666
Camel,0,2,55,1,-212.0,-3.8545454545454554,-0.7210884353741497
Camel,0,2,20,1,-14.0,-0.7,-0.25
Camel,0,2,2,1,-6.0,-3.0,-0.6
Camel,0,1,2,1,-2.0,-1.0,-0.3333333333333333
Camel,0,1,6,1,-42.0,-7.0,-1.0
Camel,0,1,6,1,-42.0,-7.0,-0.84
Camel,0,1,2,1,-2.0,-1.0,-0.2
Camel,0,1,2,1,-3.0,-1.5,-1.0
Camel,0,2,6,1,-30.0,-5.0,-0.9375
Camel,0,1,2,1,-6.0,-3.0,-0.6
Camel,0,2,2,1,-10.0,-5.0,-1.0
Camel,0,1,2,1,-6.0,-3.0,-0.6
Camel,0,1,2,1,-2.0,-1.0,-1.0
Camel,0,2,2,1,-6.0,-3.0,-0.75
Camel,0,1,3,1,-9.0,-3.0,-0.6
Camel,0,1,5,1,-6.0,-1.2,-0.25
Cassandra,0,2,2,1,-5.0,-2.5,-0.38461538461538464
Cassandra,0,1,2,1,0.0,-0.0,0.0
Cassandra,0,1,2,1,-14.0,-7.0,-1.0
Cassandra,0,1,2,1,-8.0,-4.0,-1.0
Cassandra,0,2,3,1,-14.0,-4.666666666666667,-0.2692307692307692
Cassandra,0,1,2,1,-6.0,-3.0,-1.0
Cassandra,0,1,2,1,-6.0,-3.0,-0.6
Cassandra,0,1,4,1,-16.0,-4.0,-0.3076923076923077
Cassandra,0,1,2,1,-6.0,-3.0,-0.6
Cassandra,0,1,6,1,-12.0,-2.0,-1.0
Cassandra,0,1,8,1,-24.0,-3.0,-1.0
Cassandra,0,2,19,1,-38.0,-2.0,-0.31666666666666665
Cassandra,0,1,3,1,-6.0,-2.0,-0.6
Cassandra,0,1,2,1,-8.0,-4.0,-0.6666666666666666
Cassandra,0,2,2,1,-4.0,-2.0,-0.3333333333333333
Cassandra,0,1,2,1,0.0,-0.0,0.0
Cassandra,0,1,2,1,0.0,-0.0,0.0
Cassandra,0,1,2,1,-16.0,-8.0,-1.0
Cassandra,0,1,2,1,-10.0,-5.0,-0.7692307692307693
Cassandra,0,1,3,1,-3.0,-1.0,-0.2727272727272727
Cassandra,0,1,2,1,-2.0,-1.0,-0.5
Cassandra,0,1,2,1,0.0,-0.0,0.0
Cassandra,0,1,2,1,-8.0,-4.0,-1.0
Cassandra,0,1,2,1,-6.0,-3.0,-0.6
Cassandra,0,1,2,1,-6.0,-3.0,-1.0
Cassandra,0,1,4,1,-8.0,-2.0,-0.3333333333333333
Cassandra,0,1,4,1,-13.0,-3.25,-1.0
Cassandra,0,1,2,1,-8.0,-4.0,-1.0
Cassandra,0,1,2,1,-2.0,-1.0,-1.0
Cassandra,0,2,7,1,-125.0,-17.857142857142858,-0.8620689655172413
Cassandra,0,2,2,1,-10.0,-5.0,-0.35714285714285715
Cassandra,0,2,3,1,-9.0,-3.0,-0.6
Cassandra,0,1,6,1,-6.0,-1.0,-1.0
Cassandra,0,1,2,1,-6.0,-3.0,-0.6
Cassandra,0,2,5,1,-15.0,-3.0,-0.8823529411764706
Causeway,0,1,2,1,-5.0,-2.5,-1.0
Causeway,0,2,4,1,-12.0,-3.0,-0.5
Causeway,0,2,2,1,-4.0,-2.0,-0.5
Causeway,0,2,2,1,-4.0,-2.0,-0.6666666666666666
Cayenne,0,2,2,1,-2.0,-1.0,-0.25
Cayenne,0,1,2,1,-6.0,-3.0,-0.6
Cayenne,0,1,2,1,-14.0,-7.0,-0.875
Cayenne,0,1,2,1,-5.0,-2.5,-1.0
Cayenne,0,1,2,1,-46.0,-23.0,-1.0
Cayenne,0,1,2,1,-26.0,-13.0,-1.0
Cayenne,0,2,5,1,-45.0,-9.0,-0.8181818181818182
Cayenne,0,1,2,1,-10.0,-5.0,-1.0
Cayenne,0,1,2,1,-2.0,-1.0,-0.3333333333333333
Cayenne,0,2,5,1,-25.0,-5.0,-0.6756756756756757
Cayenne,0,1,5,1,-35.0,-7.0,-1.0
Cayenne,0,1,2,1,-22.0,-11.0,-1.0
Cayenne,0,1,4,1,-12.0,-3.0,-1.0
Cayenne,0,2,2,1,-4.0,-2.0,-0.5
Cayenne,0,1,2,1,-10.0,-5.0,-1.0
Cayenne,0,1,8,1,-8.0,-1.0,-1.0
Cayenne,0,1,2,1,-6.0,-3.0,-0.5
Cayenne,0,1,2,1,-6.0,-3.0,-0.42857142857142855
Cayenne,0,1,2,1,-7.0,-3.5,-1.0
Cayenne,0,1,2,1,-6.0,-3.0,-0.6
Cayenne,0,1,2,1,-2.0,-1.0,-1.0
Cayenne,0,1,2,1,-2.0,-1.0,-0.6666666666666666
Cayenne,0,1,4,1,-4.0,-1.0,-1.0
Cayenne,0,1,2,1,-6.0,-3.0,-1.0
Cayenne,0,1,2,1,-6.0,-3.0,-1.0
Cayenne,0,1,2,1,-10.0,-5.0,-1.0
Cayenne,0,1,3,1,-3.0,-1.0,-0.3
Cayenne,0,1,2,1,-2.0,-1.0,-1.0
Cayenne,0,1,2,1,-6.0,-3.0,-0.6
Cayenne,0,1,3,1,0.0,-0.0,
Cayenne,0,1,3,1,-3.0,-1.0,-0.3
Cayenne,0,2,22,1,-47.0,-2.136363636363636,-0.6911764705882353
Cayenne,0,1,2,1,-2.0,-1.0,-0.2
Cayenne,0,1,2,1,-2.0,-1.0,-0.3333333333333333
CloudStack,0,1,3,1,-9.0,-3.0,-0.6
CloudStack,0,1,2,1,-6.0,-3.0,-0.42857142857142855
CloudStack,0,1,3,1,-9.0,-3.0,-0.6
CloudStack,0,1,2,1,-6.0,-3.0,-0.6
CloudStack,0,2,3,1,-3.0,-1.0,-0.2727272727272727
CloudStack,0,1,2,1,-2.0,-1.0,-0.3333333333333333
CloudStack,0,1,4,1,-4.0,-1.0,-1.0
CloudStack,0,2,3,1,0.0,-0.0,
CloudStack,0,1,4,1,-30.0,-7.5,-0.7894736842105263
CloudStack,0,1,2,1,-6.0,-3.0,-1.0
CloudStack,0,1,2,1,-6.0,-3.0,-1.0
CloudStack,0,1,2,1,-18.0,-9.0,-0.9
CloudStack,0,2,3,1,-3.0,-1.0,-0.2727272727272727
CloudStack,0,1,10,1,0.0,-0.0,0.0
CloudStack,0,1,2,1,-6.0,-3.0,-0.6
CloudStack,0,1,3,1,-3.0,-1.0,-0.2727272727272727
CloudStack,0,1,3,1,-3.0,-1.0,-0.2
CloudStack,0,1,2,1,-2.0,-1.0,-0.3333333333333333
CloudStack,0,1,4,1,-12.0,-3.0,-1.0
CloudStack,0,2,3,1,-9.0,-3.0,-0.47368421052631576
CloudStack,0,2,3,1,-9.0,-3.0,-0.4090909090909091
CloudStack,0,1,2,1,-10.0,-5.0,-1.0
CloudStack,0,1,4,1,-10.0,-2.5,-0.38461538461538464
CloudStack,0,1,3,1,-9.0,-3.0,-0.6
CloudStack,0,1,4,1,-12.0,-3.0,-0.6
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,2,3,1,-9.0,-3.0,-0.8181818181818182
CloudStack,0,1,3,1,-6.0,-2.0,-0.6666666666666666
CloudStack,0,2,2,1,-2.0,-1.0,-0.2
CloudStack,0,1,2,1,-6.0,-3.0,-0.6
CloudStack,0,2,3,1,-15.0,-5.0,-0.8823529411764706
CloudStack,0,2,5,1,-15.0,-3.0,-0.8823529411764706
CloudStack,0,1,3,1,-3.0,-1.0,-1.0
CloudStack,0,1,2,1,-10.0,-5.0,-1.0
CloudStack,0,2,6,1,-66.0,-11.0,-0.868421052631579
CloudStack,0,1,4,1,-12.0,-3.0,-1.0
CloudStack,0,1,2,1,-6.0,-3.0,-0.6
CloudStack,0,2,2,1,-6.0,-3.0,-0.6
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,2,3,1,-9.0,-3.0,-0.6
CloudStack,0,1,2,1,-6.0,-3.0,-0.6
CloudStack,0,1,2,1,0.0,-0.0,
CloudStack,0,1,2,1,-6.0,-3.0,-0.6
CloudStack,0,1,2,1,-2.0,-1.0,-0.25
CloudStack,0,1,3,1,-15.0,-5.0,-1.0
CloudStack,0,1,5,1,-26.0,-5.2,-0.3023255813953488
CloudStack,0,1,4,1,-4.0,-1.0,-1.0
CloudStack,0,2,6,1,-18.0,-3.0,-0.5294117647058824
CloudStack,0,2,5,1,-15.0,-3.0,-0.5555555555555556
CloudStack,0,1,2,1,-6.0,-3.0,-0.5
CloudStack,0,1,4,1,-12.0,-3.0,-1.0
CloudStack,0,2,2,1,-6.0,-3.0,-0.75
CloudStack,0,1,6,1,-6.0,-1.0,-0.6
CloudStack,0,2,2,1,-6.0,-3.0,-0.3333333333333333
CloudStack,0,1,4,1,-12.0,-3.0,-0.75
CloudStack,0,1,2,1,-6.0,-3.0,-1.0
CloudStack,0,2,2,1,-22.0,-11.0,-0.8461538461538461
CloudStack,0,1,2,1,-6.0,-3.0,-0.6
CloudStack,0,1,10,1,-10.0,-1.0,-1.0
CloudStack,0,1,4,1,-12.0,-3.0,-0.6
CloudStack,0,2,2,1,-6.0,-3.0,-0.75
CloudStack,0,2,12,1,-12.0,-1.0,-0.3
CloudStack,0,2,2,1,-2.0,-1.0,-0.2
CloudStack,0,2,2,1,-6.0,-3.0,-0.2727272727272727
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,5,1,-15.0,-3.0,-0.42857142857142855
CloudStack,0,1,2,1,-2.0,-1.0,-0.25
CloudStack,0,1,2,1,-6.0,-3.0,-1.0
CloudStack,0,1,3,1,-15.0,-5.0,-0.7894736842105263
CloudStack,0,2,12,1,-36.0,-3.0,-0.6923076923076923
CloudStack,0,1,3,1,-3.0,-1.0,-0.2
CloudStack,0,2,3,1,-3.0,-1.0,-0.23076923076923078
CloudStack,0,1,2,1,-6.0,-3.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,2,1,-2.0,-1.0,-0.3333333333333333
CloudStack,0,1,3,1,-3.0,-1.0,-1.0
CloudStack,0,1,4,1,-12.0,-3.0,-0.6
CloudStack,0,1,2,1,0.0,-0.0,
CloudStack,0,1,2,1,-2.0,-1.0,-1.0
CloudStack,0,1,5,1,-5.0,-1.0,-0.25
CloudStack,0,1,5,1,-5.0,-1.0,-0.25
CloudStack,0,1,2,1,-6.0,-3.0,-0.6
CloudStack,0,2,4,1,-7.0,-1.75,-0.7777777777777778
CloudStack,0,1,2,1,-8.0,-4.0,-1.0
CloudStack,0,2,18,1,-56.0,-3.111111111111111,-0.6086956521739131
CloudStack,0,2,5,1,-13.0,-2.6,-0.3333333333333333
CloudStack,0,2,3,1,-9.0,-3.0,-0.42857142857142855
