Project,FromLevel,ToLevel,InputMockCount,OutputMockCount,CCTRReduction,CCTRReductionPerTest,AffectedTestsCCTR,ReductionRatio,ReductionRatio_num,ecdf_x,ecdf_y
CloudStack,0,2,2,1,-5,-2.5,71,-7%,-0.07,0.7219770520741394,-0.07
CloudStack,0,1,2,1,-5,-2.5,5,-100%,-1.0,0.00176522506619594,-1.0
CloudStack,0,2,16,1,-48,-3.0,1025,-5%,-0.05,0.8402471315092674,-0.05
CloudStack,0,2,27,1,-75,-2.777777778,547,-14%,-0.14,0.5110326566637247,-0.14
CloudStack,0,2,10,1,-10,-1.0,195,-5%,-0.05,0.8411297440423654,-0.05
CloudStack,0,2,15,1,-26,-1.733333333,373,-7%,-0.07,0.7228596646072374,-0.07
CloudStack,0,2,2,1,-6,-3.0,49,-12%,-0.12,0.5639894086496028,-0.12
CloudStack,0,2,14,1,-42,-3.0,121,-35%,-0.35,0.1500441306266549,-0.35
CloudStack,0,2,4,1,-12,-3.0,85,-14%,-0.14,0.5119152691968226,-0.14
CloudStack,0,1,2,1,-6,-3.0,7,-86%,-0.86,0.00706090026478376,-0.86
CloudStack,0,1,4,1,-4,-1.0,171,-2%,-0.02,0.9735216240070609,-0.02
CloudStack,0,1,2,1,-2,-1.0,10,-20%,-0.2,0.35481023830538394,-0.2
CloudStack,0,1,4,1,-4,-1.0,95,-4%,-0.04,0.8905560458958517,-0.04
CloudStack,0,1,3,1,-3,-1.0,61,-5%,-0.05,0.8420123565754634,-0.05
CloudStack,0,1,2,1,-2,-1.0,76,-3%,-0.03,0.9355692850838482,-0.03
CloudStack,0,1,7,1,-7,-1.0,108,-6%,-0.06,0.7687555163283318,-0.06
CloudStack,0,2,2,1,-6,-3.0,21,-29%,-0.29,0.21888790820829657,-0.29
CloudStack,0,2,18,1,-18,-1.0,333,-5%,-0.05,0.8428949691085613,-0.05
CloudStack,0,1,4,1,-4,-1.0,40,-10%,-0.1,0.617828773168579,-0.1
CloudStack,0,2,2,1,-2,-1.0,25,-8%,-0.08,0.6804942630185349,-0.08
CloudStack,0,2,4,1,-4,-1.0,95,-4%,-0.04,0.8914386584289496,-0.04
CloudStack,0,2,2,1,-6,-3.0,29,-21%,-0.21,0.3353927625772286,-0.21
CloudStack,0,2,21,1,-21,-1.0,638,-3%,-0.03,0.9364518976169461,-0.03
CloudStack,0,2,10,1,-30,-3.0,249,-12%,-0.12,0.5648720211827007,-0.12
CloudStack,0,1,4,1,-14,-3.5,54,-26%,-0.26,0.2533097969991174,-0.26
CloudStack,0,2,3,1,-2,-0.666666667,88,-2%,-0.02,0.9744042365401588,-0.02
CloudStack,0,1,4,1,-4,-1.0,72,-6%,-0.06,0.7696381288614298,-0.06
CloudStack,0,1,7,1,-7,-1.0,347,-2%,-0.02,0.9752868490732568,-0.02
CloudStack,0,2,21,1,-21,-1.0,463,-5%,-0.05,0.8437775816416593,-0.05
CloudStack,0,2,19,1,-22,-1.157894737,482,-5%,-0.05,0.8446601941747572,-0.05
CloudStack,0,1,2,1,-2,-1.0,39,-5%,-0.05,0.8455428067078552,-0.05
CloudStack,0,1,2,1,-6,-3.0,84,-7%,-0.07,0.7237422771403353,-0.07
CloudStack,0,1,2,1,-2,-1.0,34,-6%,-0.06,0.7705207413945278,-0.06
CloudStack,0,1,3,1,-9,-3.0,13,-69%,-0.69,0.0176522506619594,-0.69
CloudStack,0,1,3,1,-9,-3.0,12,-75%,-0.75,0.01500441306266549,-0.75
CloudStack,0,1,2,1,-2,-1.0,25,-8%,-0.08,0.6813768755516328,-0.08
CloudStack,0,1,2,1,-10,-5.0,41,-24%,-0.24,0.27714033539276256,-0.24
CloudStack,0,1,2,1,-6,-3.0,78,-8%,-0.08,0.6822594880847308,-0.08
CloudStack,0,1,2,1,-8,-4.0,30,-27%,-0.27,0.235657546337158,-0.27
CloudStack,0,1,2,1,-4,-2.0,30,-13%,-0.13,0.5419240953221536,-0.13
CloudStack,0,2,2,1,-6,-3.0,32,-19%,-0.19,0.38658428949691087,-0.19
CloudStack,0,1,4,1,-12,-3.0,60,-20%,-0.2,0.3556928508384819,-0.2
CloudStack,0,2,51,1,-51,-1.0,1499,-3%,-0.03,0.9373345101500441,-0.03
CloudStack,0,1,2,1,-6,-3.0,84,-7%,-0.07,0.7246248896734334,-0.07
CloudStack,0,1,2,1,-5,-2.5,15,-33%,-0.33,0.16857899382171226,-0.33
CloudStack,0,2,32,1,-99,-3.09375,963,-10%,-0.1,0.6187113857016769,-0.1
CloudStack,0,2,18,1,-53,-2.944444444,411,-13%,-0.13,0.5428067078552515,-0.13
CloudStack,0,2,22,1,-22,-1.0,506,-4%,-0.04,0.8923212709620476,-0.04
CloudStack,0,2,9,1,-27,-3.0,249,-11%,-0.11,0.587819947043248,-0.11
CloudStack,0,2,4,1,-14,-3.5,170,-8%,-0.08,0.6831421006178288,-0.08
CloudStack,0,2,5,1,-5,-1.0,93,-5%,-0.05,0.8464254192409533,-0.05
CloudStack,0,2,4,1,-14,-3.5,98,-14%,-0.14,0.5127978817299206,-0.14
CloudStack,0,2,2,1,-6,-3.0,31,-19%,-0.19,0.38746690203000883,-0.19
CloudStack,0,1,2,1,-2,-1.0,35,-6%,-0.06,0.7714033539276258,-0.06
CloudStack,0,1,2,1,-2,-1.0,55,-4%,-0.04,0.8932038834951457,-0.04
CloudStack,0,1,2,1,-2,-1.0,52,-4%,-0.04,0.8940864960282436,-0.04
CloudStack,0,1,2,1,-2,-1.0,20,-10%,-0.1,0.6195939982347749,-0.1
CloudStack,0,1,6,1,-6,-1.0,275,-2%,-0.02,0.9761694616063548,-0.02
CloudStack,0,1,4,1,-12,-3.0,30,-40%,-0.4,0.1209179170344219,-0.4
CloudStack,0,1,3,1,-9,-3.0,36,-25%,-0.25,0.264783759929391,-0.25
CloudStack,0,2,2,1,-6,-3.0,30,-20%,-0.2,0.35657546337157986,-0.2
CloudStack,0,1,2,1,-2,-1.0,6,-33%,-0.33,0.16946160635481025,-0.33
CloudStack,0,1,2,1,-10,-5.0,27,-37%,-0.37,0.13768755516328332,-0.37
CloudStack,0,2,5,1,-35,-7.0,65,-54%,-0.54,0.05030891438658429,-0.54
CloudStack,0,1,4,1,-14,-3.5,70,-20%,-0.2,0.3574580759046778,-0.2
CloudStack,0,1,2,1,-8,-4.0,30,-27%,-0.27,0.23654015887025595,-0.27
CloudStack,0,2,10,1,-30,-3.0,579,-5%,-0.05,0.8473080317740512,-0.05
CloudStack,0,1,5,1,-45,-9.0,66,-68%,-0.68,0.018534863195057368,-0.68
CloudStack,0,1,2,1,-6,-3.0,32,-19%,-0.19,0.3883495145631068,-0.19
CloudStack,0,2,66,1,-66,-1.0,2003,-3%,-0.03,0.9382171226831421,-0.03
CloudStack,0,1,2,1,-6,-3.0,29,-21%,-0.21,0.33627537511032657,-0.21
CloudStack,0,1,2,1,-14,-7.0,53,-26%,-0.26,0.25419240953221534,-0.26
CloudStack,0,1,2,1,-10,-5.0,26,-38%,-0.38,0.13592233009708737,-0.38
CloudStack,0,1,3,1,-3,-1.0,112,-3%,-0.03,0.93909973521624,-0.03
CloudStack,0,1,9,1,-9,-1.0,339,-3%,-0.03,0.9399823477493381,-0.03
CloudStack,0,1,3,1,-15,-5.0,35,-43%,-0.43,0.10150044130626655,-0.43
CloudStack,0,1,2,1,-2,-1.0,70,-3%,-0.03,0.940864960282436,-0.03
CloudStack,0,1,3,1,-3,-1.0,12,-25%,-0.25,0.265666372462489,-0.25
CloudStack,0,1,3,1,-15,-5.0,45,-33%,-0.33,0.1703442188879082,-0.33
CloudStack,0,2,2,1,-6,-3.0,30,-20%,-0.2,0.35834068843777583,-0.2
CloudStack,0,2,18,1,-19,-1.055555556,624,-3%,-0.03,0.941747572815534,-0.03
CloudStack,0,1,5,1,-15,-3.0,18,-83%,-0.83,0.00794351279788173,-0.83
CloudStack,0,2,2,1,-6,-3.0,28,-21%,-0.21,0.33715798764342453,-0.21
CloudStack,0,1,2,1,-2,-1.0,10,-20%,-0.2,0.3592233009708738,-0.2
CloudStack,0,1,2,1,-6,-3.0,11,-55%,-0.55,0.04677846425419241,-0.55
CloudStack,0,1,2,1,-2,-1.0,13,-15%,-0.15,0.4801412180052957,-0.15
CloudStack,0,1,9,1,-10,-1.111111111,124,-8%,-0.08,0.6840247131509267,-0.08
CloudStack,0,1,2,1,-2,-1.0,8,-25%,-0.25,0.26654898499558694,-0.25
CloudStack,0,1,4,1,-28,-7.0,180,-16%,-0.16,0.44836716681376876,-0.16
CloudStack,0,2,3,1,-9,-3.0,84,-11%,-0.11,0.588702559576346,-0.11
CloudStack,0,1,3,1,-17,-5.666666667,28,-61%,-0.61,0.02912621359223301,-0.61
CloudStack,0,1,2,1,-6,-3.0,116,-5%,-0.05,0.8481906443071492,-0.05
CloudStack,0,1,3,1,-9,-3.0,39,-23%,-0.23,0.29832303618711387,-0.23
CloudStack,0,1,3,1,-15,-5.0,33,-45%,-0.45,0.088261253309797,-0.45
CloudStack,0,2,2,1,-2,-1.0,39,-5%,-0.05,0.8490732568402471,-0.05
CloudStack,0,1,4,1,-4,-1.0,97,-4%,-0.04,0.8949691085613416,-0.04
CloudStack,0,1,2,1,-2,-1.0,33,-6%,-0.06,0.7722859664607238,-0.06
CloudStack,0,1,2,1,-6,-3.0,19,-32%,-0.32,0.18270079435127978,-0.32
CloudStack,0,1,2,1,-12,-6.0,12,-100%,-1.0,0.00264783759929391,-1.0
CloudStack,0,2,2,1,-6,-3.0,90,-7%,-0.07,0.7255075022065314,-0.07
CloudStack,0,1,2,1,-3,-1.5,11,-27%,-0.27,0.23742277140335394,-0.27
CloudStack,0,1,2,1,-6,-3.0,16,-38%,-0.38,0.13680494263018536,-0.38
CloudStack,0,1,2,1,-2,-1.0,16,-13%,-0.13,0.5436893203883495,-0.13
CloudStack,0,2,4,1,-20,-5.0,120,-17%,-0.17,0.42806707855251547,-0.17
CloudStack,0,2,14,1,-70,-5.0,461,-15%,-0.15,0.48102383053839365,-0.15
CloudStack,0,2,17,1,-17,-1.0,555,-3%,-0.03,0.942630185348632,-0.03
CloudStack,0,2,6,1,-5,-0.833333333,133,-4%,-0.04,0.8958517210944396,-0.04
CloudStack,0,2,2,1,-6,-3.0,13,-46%,-0.46,0.08031774051191527,-0.46
CloudStack,0,2,2,1,-2,-1.0,111,-2%,-0.02,0.9770520741394528,-0.02
CloudStack,0,1,2,1,-2,-1.0,130,-2%,-0.02,0.9779346866725508,-0.02
CloudStack,0,2,6,1,-21,-3.5,193,-11%,-0.11,0.589585172109444,-0.11
CloudStack,0,2,4,1,-12,-3.0,156,-8%,-0.08,0.6849073256840247,-0.08
CloudStack,0,2,3,1,-3,-1.0,112,-3%,-0.03,0.9435127978817299,-0.03
CloudStack,0,2,2,1,-6,-3.0,117,-5%,-0.05,0.8499558693733451,-0.05
CloudStack,0,2,2,1,-6,-3.0,147,-4%,-0.04,0.8967343336275375,-0.04
CloudStack,0,1,2,1,-2,-1.0,33,-6%,-0.06,0.7731685789938217,-0.06
CloudStack,0,1,8,1,-24,-3.0,160,-15%,-0.15,0.4819064430714916,-0.15
CloudStack,0,2,2,1,-6,-3.0,10,-60%,-0.6,0.03618711385701677,-0.6
CloudStack,0,1,3,1,-21,-7.0,95,-22%,-0.22,0.3115622241835834,-0.22
CloudStack,0,2,2,1,-12,-6.0,20,-60%,-0.6,0.037069726390114736,-0.6
CloudStack,0,1,2,1,-6,-3.0,24,-25%,-0.25,0.2674315975286849,-0.25
CloudStack,0,1,2,1,-2,-1.0,10,-20%,-0.2,0.36010591350397175,-0.2
CloudStack,0,2,2,1,-2,-1.0,47,-4%,-0.04,0.8976169461606355,-0.04
CloudStack,0,1,2,1,-22,-11.0,48,-46%,-0.46,0.08120035304501325,-0.46
CloudStack,0,2,2,1,-6,-3.0,49,-12%,-0.12,0.5657546337157988,-0.12
CloudStack,0,1,2,1,-14,-7.0,26,-54%,-0.54,0.05119152691968226,-0.54
CloudStack,0,1,4,1,-4,-1.0,180,-2%,-0.02,0.9788172992056487,-0.02
CloudStack,0,1,3,1,-3,-1.0,24,-13%,-0.13,0.5445719329214475,-0.13
CloudStack,0,1,3,1,0,0.0,18,0%,0.0,1.0,0.0
CloudStack,0,1,9,1,-9,-1.0,339,-3%,-0.03,0.9443954104148279,-0.03
CloudStack,0,1,2,1,-2,-1.0,9,-22%,-0.22,0.3124448367166814,-0.22
CloudStack,0,1,2,1,-6,-3.0,77,-8%,-0.08,0.6857899382171226,-0.08
CloudStack,0,2,4,1,-8,-2.0,201,-4%,-0.04,0.8984995586937334,-0.04
CloudStack,0,1,2,1,-3,-1.5,19,-16%,-0.16,0.4492497793468667,-0.16
CloudStack,0,1,2,1,-6,-3.0,27,-22%,-0.22,0.31332744924977934,-0.22
CloudStack,0,2,4,1,-12,-3.0,66,-18%,-0.18,0.40688437775816416,-0.18
CloudStack,0,1,4,1,-12,-3.0,120,-10%,-0.1,0.6204766107678729,-0.1
CloudStack,0,1,3,1,-6,-2.0,44,-14%,-0.14,0.5136804942630185,-0.14
CloudStack,0,1,2,1,-2,-1.0,25,-8%,-0.08,0.6866725507502206,-0.08
CloudStack,0,1,4,1,-44,-11.0,66,-67%,-0.67,0.02206531332744925,-0.67
CloudStack,0,1,2,1,-6,-3.0,8,-75%,-0.75,0.01588702559576346,-0.75
CloudStack,0,1,2,1,-6,-3.0,28,-21%,-0.21,0.3380406001765225,-0.21
CloudStack,0,1,3,1,-15,-5.0,18,-83%,-0.83,0.0088261253309797,-0.83
CloudStack,0,1,3,1,-11,-3.666666667,20,-55%,-0.55,0.04766107678729038,-0.55
CloudStack,0,1,2,1,-2,-1.0,10,-20%,-0.2,0.3609885260370697,-0.2
CloudStack,0,1,4,1,-28,-7.0,37,-76%,-0.76,0.01323918799646955,-0.76
CloudStack,0,2,18,1,-55,-3.055555556,322,-17%,-0.17,0.4289496910856134,-0.17
CloudStack,0,2,3,1,-9,-3.0,68,-13%,-0.13,0.5454545454545454,-0.13
CloudStack,0,1,3,1,-9,-3.0,27,-33%,-0.33,0.17122683142100617,-0.33
CloudStack,0,1,3,1,-9,-3.0,73,-12%,-0.12,0.5666372462488968,-0.12
CloudStack,0,1,2,1,-10,-5.0,53,-19%,-0.19,0.38923212709620475,-0.19
CloudStack,0,1,2,1,-10,-5.0,130,-8%,-0.08,0.6875551632833187,-0.08
CloudStack,0,2,5,1,-25,-5.0,104,-24%,-0.24,0.2780229479258605,-0.24
CloudStack,0,2,7,1,-21,-3.0,147,-14%,-0.14,0.5145631067961165,-0.14
CloudStack,0,2,2,1,-6,-3.0,10,-60%,-0.6,0.03795233892321271,-0.6
CloudStack,0,1,2,1,-2,-1.0,4,-50%,-0.5,0.06796116504854369,-0.5
CloudStack,0,2,2,1,-6,-3.0,57,-11%,-0.11,0.5904677846425419,-0.11
CloudStack,0,1,3,1,-51,-17.0,118,-43%,-0.43,0.10238305383936452,-0.43
CloudStack,0,1,2,1,-6,-3.0,11,-55%,-0.55,0.04854368932038835,-0.55
CloudStack,0,2,5,1,-5,-1.0,73,-7%,-0.07,0.7263901147396293,-0.07
CloudStack,0,1,3,1,-9,-3.0,62,-15%,-0.15,0.48278905560458957,-0.15
CloudStack,0,1,2,1,-6,-3.0,18,-33%,-0.33,0.17210944395410416,-0.33
Commons-Compress,0,2,5,1,-7,-1.4,54,-13%,-0.13,1.0,-0.13
Commons-Compress,0,1,4,1,-4,-1.0,5,-80%,-0.8,0.5,-0.8
Commons-Configuration,0,1,3,1,-9,-3.0,17,-53%,-0.53,0.19607843137254902,-0.53
Commons-Configuration,0,1,2,1,-2,-1.0,4,-50%,-0.5,0.21568627450980393,-0.5
Commons-Configuration,0,2,2,1,-6,-3.0,9,-67%,-0.67,0.0392156862745098,-0.67
Commons-Configuration,0,1,2,1,-2,-1.0,7,-29%,-0.29,0.5686274509803921,-0.29
Commons-Configuration,0,1,2,1,-2,-1.0,8,-25%,-0.25,0.6666666666666666,-0.25
Commons-Configuration,0,2,4,1,-12,-3.0,20,-60%,-0.6,0.0784313725490196,-0.6
Commons-Configuration,0,1,2,1,0,0.0,10,0%,0.0,0.9803921568627451,0.0
Commons-Configuration,0,1,9,1,-9,-1.0,23,-39%,-0.39,0.37254901960784315,-0.39
Commons-Configuration,0,1,2,1,-6,-3.0,13,-46%,-0.46,0.29411764705882354,-0.46
Commons-Configuration,0,1,3,1,-3,-1.0,6,-50%,-0.5,0.23529411764705882,-0.5
Commons-Configuration,0,1,2,1,-2,-1.0,4,-50%,-0.5,0.2549019607843137,-0.5
Commons-Configuration,0,1,2,1,-6,-3.0,26,-23%,-0.23,0.7058823529411765,-0.23
Commons-Configuration,0,1,5,1,-15,-3.0,38,-39%,-0.39,0.39215686274509803,-0.39
Commons-Configuration,0,1,3,1,-7,-2.333333333,16,-44%,-0.44,0.3137254901960784,-0.44
Commons-Configuration,0,1,2,1,-2,-1.0,6,-33%,-0.33,0.45098039215686275,-0.33
Commons-Configuration,0,1,4,1,-4,-1.0,14,-29%,-0.29,0.5882352941176471,-0.29
Commons-Configuration,0,1,8,1,-8,-1.0,33,-24%,-0.24,0.6862745098039216,-0.24
Commons-Configuration,0,1,9,1,-9,-1.0,32,-28%,-0.28,0.6078431372549019,-0.28
Commons-Configuration,0,1,2,1,-6,-3.0,8,-75%,-0.75,0.0196078431372549,-0.75
Commons-Configuration,0,1,2,1,-2,-1.0,11,-18%,-0.18,0.9215686274509803,-0.18
Commons-Configuration,0,1,4,1,-4,-1.0,15,-27%,-0.27,0.6274509803921569,-0.27
Commons-Configuration,0,1,2,1,-2,-1.0,6,-33%,-0.33,0.47058823529411764,-0.33
Commons-Configuration,0,1,6,1,-6,-1.0,18,-33%,-0.33,0.49019607843137253,-0.33
Commons-Configuration,0,1,3,1,-3,-1.0,13,-23%,-0.23,0.7254901960784313,-0.23
Commons-Configuration,0,1,2,1,-3,-1.5,5,-60%,-0.6,0.09803921568627451,-0.6
Commons-Configuration,0,1,2,1,-4,-2.0,6,-67%,-0.67,0.058823529411764705,-0.67
Commons-Configuration,0,1,3,1,-3,-1.0,17,-18%,-0.18,0.9411764705882353,-0.18
Commons-Configuration,0,1,2,1,-6,-3.0,14,-43%,-0.43,0.3333333333333333,-0.43
Commons-Configuration,0,1,5,1,-5,-1.0,22,-23%,-0.23,0.7450980392156863,-0.23
Commons-Configuration,0,1,2,1,-4,-2.0,11,-36%,-0.36,0.43137254901960786,-0.36
Commons-Configuration,0,2,2,1,-6,-3.0,26,-23%,-0.23,0.7647058823529411,-0.23
Commons-Configuration,0,1,2,1,-2,-1.0,11,-18%,-0.18,0.9607843137254902,-0.18
Commons-Configuration,0,1,5,1,-21,-4.2,38,-55%,-0.55,0.1568627450980392,-0.55
Commons-Configuration,0,1,2,1,0,0.0,7,0%,0.0,1.0,0.0
Commons-Configuration,0,1,3,1,-3,-1.0,14,-21%,-0.21,0.8627450980392157,-0.21
Commons-Configuration,0,1,2,1,-3,-1.5,5,-60%,-0.6,0.11764705882352941,-0.6
Commons-Configuration,0,1,3,1,-9,-3.0,18,-50%,-0.5,0.27450980392156865,-0.5
Commons-Configuration,0,2,3,1,-7,-2.333333333,30,-23%,-0.23,0.7843137254901961,-0.23
Commons-Configuration,0,1,2,1,-2,-1.0,6,-33%,-0.33,0.5098039215686274,-0.33
Commons-Configuration,0,1,3,1,-3,-1.0,9,-33%,-0.33,0.5294117647058824,-0.33
Commons-Configuration,0,1,3,1,-3,-1.0,11,-27%,-0.27,0.6470588235294118,-0.27
Commons-Configuration,0,2,18,1,-36,-2.0,67,-54%,-0.54,0.17647058823529413,-0.54
Commons-Configuration,0,2,8,1,-14,-1.75,43,-33%,-0.33,0.5490196078431373,-0.33
Commons-Configuration,0,2,8,1,-16,-2.0,41,-39%,-0.39,0.4117647058823529,-0.39
Commons-Configuration,0,1,3,1,-6,-2.0,10,-60%,-0.6,0.13725490196078433,-0.6
Commons-Configuration,0,1,3,1,-3,-1.0,13,-23%,-0.23,0.803921568627451,-0.23
Commons-Configuration,0,1,3,1,-3,-1.0,16,-19%,-0.19,0.8823529411764706,-0.19
Commons-Configuration,0,1,2,1,-2,-1.0,5,-40%,-0.4,0.35294117647058826,-0.4
Commons-Configuration,0,1,2,1,-2,-1.0,9,-22%,-0.22,0.8235294117647058,-0.22
Commons-Configuration,0,1,3,1,-3,-1.0,16,-19%,-0.19,0.9019607843137255,-0.19
Commons-Configuration,0,1,7,1,-7,-1.0,32,-22%,-0.22,0.8431372549019608,-0.22
Commons-DbUtils,0,1,2,1,-6,-3.0,14,-43%,-0.43,0.16666666666666666,-0.43
Commons-DbUtils,0,1,5,1,-5,-1.0,37,-14%,-0.14,0.8333333333333334,-0.14
Commons-DbUtils,0,1,2,1,-6,-3.0,14,-43%,-0.43,0.3333333333333333,-0.43
Commons-DbUtils,0,1,5,1,-5,-1.0,37,-14%,-0.14,1.0,-0.14
Commons-DbUtils,0,1,7,1,-21,-3.0,49,-43%,-0.43,0.5,-0.43
Commons-DbUtils,0,1,11,1,-11,-1.0,63,-17%,-0.17,0.6666666666666666,-0.17
Commons-Email,0,1,2,1,-2,-1.0,2,-100%,-1.0,1.0,-1.0
Commons-IO,0,1,3,1,-7,-2.333333333,10,-70%,-0.7,0.16666666666666666,-0.7
Commons-IO,0,1,3,1,-6,-2.0,9,-67%,-0.67,0.3333333333333333,-0.67
Commons-IO,0,1,5,1,-5,-1.0,17,-29%,-0.29,0.5,-0.29
Commons-IO,0,1,2,1,-2,-1.0,8,-25%,-0.25,0.6666666666666666,-0.25
Commons-IO,0,1,21,1,-21,-1.0,231,-9%,-0.09,1.0,-0.09
Commons-IO,0,1,21,1,-21,-1.0,126,-17%,-0.17,0.8333333333333334,-0.17
Commons-Text,0,1,11,1,0,0.0,55,0%,0.0,1.0,0.0
Continuum,0,1,12,1,-36,-3.0,79,-46%,-0.46,0.6666666666666666,-0.46
Continuum,0,1,4,1,-4,-1.0,22,-18%,-0.18,1.0,-0.18
Continuum,0,1,2,1,-6,-3.0,6,-100%,-1.0,0.3333333333333333,-1.0
Crunch,0,1,8,1,-8,-1.0,76,-11%,-0.11,0.875,-0.11
Crunch,0,1,2,1,-2,-1.0,8,-25%,-0.25,0.625,-0.25
Crunch,0,1,4,1,-20,-5.0,27,-74%,-0.74,0.25,-0.74
Crunch,0,2,2,1,-6,-3.0,12,-50%,-0.5,0.5,-0.5
Crunch,0,2,2,1,-14,-7.0,20,-70%,-0.7,0.375,-0.7
Crunch,0,1,5,1,-5,-1.0,24,-21%,-0.21,0.75,-0.21
Crunch,0,1,5,1,-25,-5.0,31,-81%,-0.81,0.125,-0.81
Crunch,0,1,6,1,0,0.0,18,0%,0.0,1.0,0.0
CXF,0,2,3,1,-12,-4.0,55,-22%,-0.22,0.3021978021978022,-0.22
CXF,0,1,2,1,-10,-5.0,26,-38%,-0.38,0.17032967032967034,-0.38
CXF,0,2,2,1,-6,-3.0,66,-9%,-0.09,0.6373626373626373,-0.09
CXF,0,1,3,1,-21,-7.0,28,-75%,-0.75,0.03296703296703297,-0.75
CXF,0,2,3,1,-11,-3.666666667,53,-21%,-0.21,0.3516483516483517,-0.21
CXF,0,1,5,1,0,0.0,62,0%,0.0,0.9835164835164835,0.0
CXF,0,1,5,1,-23,-4.6,111,-21%,-0.21,0.35714285714285715,-0.21
CXF,0,2,3,1,-20,-6.666666667,44,-45%,-0.45,0.13186813186813187,-0.45
CXF,0,2,4,1,-14,-3.5,151,-9%,-0.09,0.6428571428571429,-0.09
CXF,0,2,7,1,-7,-1.0,104,-7%,-0.07,0.7252747252747253,-0.07
CXF,0,1,7,1,-15,-2.142857143,218,-7%,-0.07,0.7307692307692307,-0.07
CXF,0,2,4,1,-4,-1.0,136,-3%,-0.03,0.8571428571428571,-0.03
CXF,0,1,2,1,-6,-3.0,46,-13%,-0.13,0.5384615384615384,-0.13
CXF,0,2,3,1,-3,-1.0,45,-7%,-0.07,0.7362637362637363,-0.07
CXF,0,1,2,1,-6,-3.0,26,-23%,-0.23,0.2857142857142857,-0.23
CXF,0,2,2,1,-6,-3.0,66,-9%,-0.09,0.6483516483516484,-0.09
CXF,0,2,17,1,-63,-3.705882353,460,-14%,-0.14,0.5,-0.14
CXF,0,2,11,1,-11,-1.0,320,-3%,-0.03,0.8626373626373627,-0.03
CXF,0,2,3,1,-9,-3.0,48,-19%,-0.19,0.3901098901098901,-0.19
CXF,0,1,2,1,-2,-1.0,9,-22%,-0.22,0.3076923076923077,-0.22
CXF,0,1,2,1,-2,-1.0,44,-5%,-0.05,0.7802197802197802,-0.05
CXF,0,1,2,1,-2,-1.0,22,-9%,-0.09,0.6538461538461539,-0.09
CXF,0,2,10,1,-112,-11.2,115,-97%,-0.97,0.01098901098901099,-0.97
CXF,0,2,28,1,-95,-3.392857143,761,-12%,-0.12,0.5659340659340659,-0.12
CXF,0,2,6,1,-6,-1.0,102,-6%,-0.06,0.7582417582417582,-0.06
CXF,0,2,5,1,-15,-3.0,96,-16%,-0.16,0.45054945054945056,-0.16
CXF,0,1,3,1,-9,-3.0,12,-75%,-0.75,0.038461538461538464,-0.75
CXF,0,1,2,1,-2,-1.0,14,-14%,-0.14,0.5054945054945055,-0.14
CXF,0,1,5,1,-5,-1.0,37,-14%,-0.14,0.510989010989011,-0.14
CXF,0,1,6,1,-6,-1.0,33,-18%,-0.18,0.41208791208791207,-0.18
CXF,0,1,2,1,0,0.0,10,0%,0.0,0.989010989010989,0.0
CXF,0,1,2,1,-18,-9.0,29,-62%,-0.62,0.07142857142857142,-0.62
CXF,0,1,2,1,-22,-11.0,43,-51%,-0.51,0.0989010989010989,-0.51
CXF,0,2,4,1,-14,-3.5,86,-16%,-0.16,0.45604395604395603,-0.16
CXF,0,1,2,1,-6,-3.0,44,-14%,-0.14,0.5164835164835165,-0.14
CXF,0,1,2,1,-6,-3.0,15,-40%,-0.4,0.15384615384615385,-0.4
CXF,0,2,31,1,-31,-1.0,805,-4%,-0.04,0.8021978021978022,-0.04
CXF,0,2,4,1,-4,-1.0,73,-5%,-0.05,0.7857142857142857,-0.05
CXF,0,2,2,1,-6,-3.0,15,-40%,-0.4,0.15934065934065933,-0.4
CXF,0,2,3,1,-53,-17.66666667,70,-76%,-0.76,0.027472527472527472,-0.76
CXF,0,2,4,1,-12,-3.0,80,-15%,-0.15,0.46703296703296704,-0.15
CXF,0,2,2,1,-6,-3.0,36,-17%,-0.17,0.4340659340659341,-0.17
CXF,0,2,2,1,-2,-1.0,35,-6%,-0.06,0.7637362637362637,-0.06
CXF,0,1,2,1,-2,-1.0,22,-9%,-0.09,0.6593406593406593,-0.09
CXF,0,2,3,1,-3,-1.0,116,-3%,-0.03,0.8681318681318682,-0.03
CXF,0,1,3,1,-3,-1.0,25,-12%,-0.12,0.5714285714285714,-0.12
CXF,0,2,8,1,-8,-1.0,314,-3%,-0.03,0.8736263736263736,-0.03
CXF,0,1,2,1,-2,-1.0,22,-9%,-0.09,0.6648351648351648,-0.09
CXF,0,1,4,1,-4,-1.0,20,-20%,-0.2,0.36813186813186816,-0.2
CXF,0,1,3,1,-6,-2.0,16,-38%,-0.38,0.17582417582417584,-0.38
CXF,0,1,7,1,-7,-1.0,21,-33%,-0.33,0.2087912087912088,-0.33
CXF,0,2,6,1,-30,-5.0,136,-22%,-0.22,0.3131868131868132,-0.22
CXF,0,2,3,1,-9,-3.0,41,-22%,-0.22,0.31868131868131866,-0.22
CXF,0,2,2,1,-2,-1.0,54,-4%,-0.04,0.8076923076923077,-0.04
CXF,0,2,2,1,-8,-4.0,20,-40%,-0.4,0.16483516483516483,-0.4
CXF,0,1,2,1,-2,-1.0,14,-14%,-0.14,0.521978021978022,-0.14
